TransactionID,TransactionDate,PayorName,PayorAccountNumber,PayorBank,PayorRoutingNumber,PayeeName,PayeeAccountNumber,PayeeBank,PayeeRoutingNumber,TransactionType,Amount,Currency,Status
TRNC1A8B49F7D,2025-06-13,PayDay Services Inc.,4220392411,BMO Harris Bank (US),071000288,Ford Motor Company,4052803901,U.S. Bank,091000022,ACH Credit,154330.90,USD,Completed
TRND5D68335D4,2025-11-15,Starbucks Corp.,1247582415,BMO Harris Bank (US),071000288,Delta Air Lines,6709718018,Wells Fargo,121000248,ACH Credit,90698.89,USD,Completed
TRN86E76F9A6F,2025-10-29,Kroger,5035248905,BMO Harris Bank (US),071000288,Target Corp.,3408021831,Wells Fargo,121000248,ACH Debit,69426.45,USD,Completed
TRNA9810E97D6,2025-03-15,United Parcel Service (UPS),5367004926,Wells Fargo,121000248,PayDay Services Inc.,7391293806,BMO Harris Bank (US),071000288,ACH Credit,221230.37,USD,Completed
TRN785C1FF275,2025-06-12,Global Logistics Partners,7185671945,"TD Bank, N.A. (US)",031101266,Marathon Petroleum,4566010632,BMO Harris Bank (US),071000288,ACH Debit,48661.95,USD,Completed
TRN0522D95F2C,2025-04-20,Johnson & Johnson,1860343809,Wells Fargo,121000248,Chevron,8493799028,BMO Harris Bank (US),071000288,ACH Credit,95659.84,USD,Completed
TRN035ED338E5,2025-10-11,Office Depot,9140720920,JPMorgan Chase,021000021,Chevron,5427049213,BMO Harris Bank (US),071000288,ACH Debit,556.33,USD,Completed
TRN9047EAE80A,2025-09-13,Exxon Mobil,6729269435,JPMorgan Chase,021000021,American Tower Corp.,6959045823,BMO Harris Bank (US),071000288,ACH Credit,47868.92,USD,Completed
TRNA798E6EE7D,2025-07-04,Johnson & Johnson,3753987301,Wells Fargo,121000248,Creative Marketing Group,7435651629,BMO Harris Bank (US),071000288,ACH Credit,120689.35,USD,Completed
TRN87C2B65039,2025-02-06,Oracle Corp.,4573494381,BMO Harris Bank (US),071000288,"Amazon.com, Inc.",3446002883,PNC Bank,043000096,Domestic Wire,1196678.00,USD,Completed
TRNFE26A1C338,2025-02-11,Costco Wholesale,2115592981,BMO Harris Bank (US),071000288,Innovative Tech Solutions,9353310985,JPMorgan Chase,021000021,RTP (Real-Time Payment),7072.70,USD,Pending
TRN364325A3DB,2025-07-17,PepsiCo,7396224667,Wells Fargo,121000248,Precision Manufacturing Inc.,6401035403,BMO Harris Bank (US),071000288,Domestic Wire,4217206.28,USD,Completed
TRN018A515D09,2025-01-17,Walmart Inc.,4424091687,PNC Bank,043000096,Target Corp.,9713582212,BMO Harris Bank (US),071000288,ACH Credit,170776.56,USD,Completed
TRNF474D134E9,2025-12-04,PepsiCo,2767915086,JPMorgan Chase,021000021,The Walt Disney Company,5231702739,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),13465.72,USD,Completed
TRNA9D42D4D28,2025-06-25,CVS Health,1790532539,BMO Harris Bank (US),071000288,Starbucks Corp.,3796342836,PNC Bank,043000096,ACH Debit,114850.42,USD,Completed
TRN6DFCC2CD63,2025-09-14,Starbucks Corp.,5631119682,BMO Harris Bank (US),071000288,Ford Motor Company,1901013504,U.S. Bank,091000022,ACH Debit,176936.83,USD,Completed
TRN30A8D688E1,2025-08-27,Kroger,2472392012,BMO Harris Bank (US),071000288,Digital Realty Trust,7853241038,U.S. Bank,091000022,ACH Credit,128011.98,USD,Completed
TRN298F1E4360,2025-11-01,Boeing,9542519851,Bank of America,026009593,Sysco Corporation,2606251202,BMO Harris Bank (US),071000288,ACH Credit,55674.54,USD,Completed
TRN8F3B2D09AD,2025-10-31,Gordon Food Service,9566335702,BMO Harris Bank (US),071000288,UnitedHealth Group,2349099711,Bank of America,026009593,Domestic Wire,2803118.01,USD,Completed
TRN34380744D4,2025-12-06,IBM,7548521641,BMO Harris Bank (US),071000288,Starbucks Corp.,9971836978,PNC Bank,043000096,ACH Debit,5955.94,USD,Completed
TRNB0F6D25E7A,2025-03-29,Apple Inc.,8106196149,Bank of America,026009593,Boeing,3866546435,BMO Harris Bank (US),071000288,Domestic Wire,2817732.87,USD,Completed
TRN94700A5D1B,2025-07-14,Gordon Food Service,5295804305,BMO Harris Bank (US),071000288,Digital Realty Trust,2776844684,Citibank,021000089,RTP (Real-Time Payment),14893.54,USD,Completed
TRNFC263A5F2D,2025-10-01,Verizon Communications,8544074026,JPMorgan Chase,021000021,Precision Manufacturing Inc.,1316669631,BMO Harris Bank (US),071000288,Domestic Wire,1215430.95,USD,Completed
TRN4F262C0BDE,2025-01-28,Oracle Corp.,8737061975,BMO Harris Bank (US),071000288,Intel Corp.,6128230519,Citibank,021000089,ACH Credit,33805.26,USD,Completed
TRN35D7A77427,2025-07-24,Ford Motor Company,7389792301,BMO Harris Bank (US),071000288,Chevron,9228521768,Wells Fargo,121000248,ACH Credit,207072.82,USD,Completed
TRN7F3A4FA007,2025-01-04,Johnson & Johnson,8424413964,Bank of America,026009593,UnitedHealth Group,4705928302,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),13625.31,USD,Failed
TRN897063DF04,2025-09-08,Main Street Cafe Supplies,1435970357,JPMorgan Chase,021000021,General Motors,4671719446,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),16884.54,USD,Failed
TRNB2DC62BDB0,2025-03-09,Apple Inc.,8306632968,BMO Harris Bank (US),071000288,PepsiCo,1114297273,U.S. Bank,091000022,RTP (Real-Time Payment),20539.06,USD,Completed
TRNDCE58CACBF,2025-05-15,Target Corp.,6651905362,"TD Bank, N.A. (US)",031101266,Walgreens Boots Alliance,6294954704,BMO Harris Bank (US),071000288,ACH Debit,235183.20,USD,Completed
TRN44C4768CA5,2025-08-13,McKesson,2125307332,BMO Harris Bank (US),071000288,Target Corp.,6199406802,Wells Fargo,121000248,ACH Credit,130285.19,USD,Completed
TRNCF9EAE671C,2025-05-23,Johnson & Johnson,8155188452,BMO Harris Bank (US),071000288,PayDay Services Inc.,1297616230,JPMorgan Chase,021000021,RTP (Real-Time Payment),7490.12,USD,Completed
TRNCB124934D7,2025-01-29,Alphabet Inc.,3805405946,BMO Harris Bank (US),071000288,Chevron,2748238846,JPMorgan Chase,021000021,ACH Credit,203861.80,USD,Completed
TRN5C6F411E51,2025-01-05,Intel Corp.,4075983357,BMO Harris Bank (US),071000288,CVS Health,2205033855,JPMorgan Chase,021000021,ACH Credit,35530.44,USD,Completed
TRND2FEC20689,2025-06-24,PepsiCo,1275131385,PNC Bank,043000096,Cardinal Health,1108562897,BMO Harris Bank (US),071000288,ACH Credit,67094.53,USD,Completed
TRN4417486E9B,2025-09-08,AmerisourceBergen,2167513549,BMO Harris Bank (US),071000288,Boeing,7421713803,"TD Bank, N.A. (US)",031101266,ACH Credit,143039.29,USD,Completed
TRNB0E08BF735,2025-11-02,The Home Depot,3511420630,BMO Harris Bank (US),071000288,Oracle Corp.,5027568497,JPMorgan Chase,021000021,RTP (Real-Time Payment),4541.66,USD,Completed
TRN539DA38265,2025-06-05,Main Street Cafe Supplies,7339843976,JPMorgan Chase,021000021,Procter & Gamble,5468841408,BMO Harris Bank (US),071000288,ACH Credit,90088.89,USD,Completed
TRN864E211F97,2025-05-15,The Home Depot,4586400245,BMO Harris Bank (US),071000288,Digital Realty Trust,5968222880,PNC Bank,043000096,Domestic Wire,3872207.94,USD,Completed
TRN9F18A6068F,2025-02-12,Starbucks Corp.,1782779834,BMO Harris Bank (US),071000288,Kroger,7878083295,PNC Bank,043000096,ACH Credit,33513.28,USD,Completed
TRN645DB5B8C1,2025-07-04,Kroger,6863273216,BMO Harris Bank (US),071000288,Johnson & Johnson,9006887728,PNC Bank,043000096,ACH Debit,5695.60,USD,Completed
TRN872433DF20,2025-02-12,Oracle Corp.,8684004720,"TD Bank, N.A. (US)",031101266,Global Logistics Partners,9308379466,BMO Harris Bank (US),071000288,ACH Debit,123191.42,USD,Completed
TRNF339FFB837,2025-11-03,Global Logistics Partners,1371922734,BMO Harris Bank (US),071000288,Precision Manufacturing Inc.,2585417247,"TD Bank, N.A. (US)",031101266,ACH Debit,178305.91,USD,Completed
TRN032C8308FA,2025-05-17,McKesson,5562892796,BMO Harris Bank (US),071000288,The Walt Disney Company,9298981643,U.S. Bank,091000022,ACH Credit,229316.21,USD,Completed
TRN2E4E6F7200,2025-08-12,The Home Depot,3430538700,BMO Harris Bank (US),071000288,Delta Air Lines,9121730349,Citibank,021000089,ACH Credit,176824.17,USD,Pending
TRN4ADBE1F11B,2025-06-22,Apple Inc.,6420351001,PNC Bank,043000096,Target Corp.,8352229140,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),15088.17,USD,Completed
TRN18F26C08D4,2025-02-22,Office Depot,9949098314,BMO Harris Bank (US),071000288,Walgreens Boots Alliance,8773199270,U.S. Bank,091000022,ACH Debit,94348.95,USD,Completed
TRNA3B0139082,2025-05-27,Microsoft Corp.,8256776050,"TD Bank, N.A. (US)",031101266,Verizon Communications,5030371176,BMO Harris Bank (US),071000288,ACH Credit,141609.09,USD,Completed
TRN918A8096EE,2025-07-08,Digital Realty Trust,6088930837,JPMorgan Chase,021000021,General Motors,6314041721,BMO Harris Bank (US),071000288,ACH Credit,83361.45,USD,Completed
TRN01F66247AC,2025-08-12,United Parcel Service (UPS),2648701824,"TD Bank, N.A. (US)",031101266,Delta Air Lines,3698117252,BMO Harris Bank (US),071000288,ACH Credit,249136.80,USD,Completed
TRNF3F83099AC,2025-04-05,American Tower Corp.,8215597243,JPMorgan Chase,021000021,Oracle Corp.,5543648791,BMO Harris Bank (US),071000288,ACH Debit,219432.16,USD,Completed
TRN0EB02E697A,2025-08-29,Ford Motor Company,3695497849,Citibank,021000089,AmerisourceBergen,8440031886,BMO Harris Bank (US),071000288,ACH Debit,95961.31,USD,Completed
TRN12EB760935,2025-07-27,Kroger,1754693829,"TD Bank, N.A. (US)",031101266,Creative Marketing Group,7210593303,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),5652.20,USD,Failed
TRN3728D39203,2025-10-24,Apple Inc.,6402167982,BMO Harris Bank (US),071000288,Alphabet Inc.,1586391240,JPMorgan Chase,021000021,Domestic Wire,2802437.75,USD,Completed
TRNA8E3BABC4B,2025-06-08,Global Logistics Partners,7032714576,BMO Harris Bank (US),071000288,The Walt Disney Company,1425114136,PNC Bank,043000096,RTP (Real-Time Payment),10242.72,USD,Completed
TRND798AD0D78,2025-03-28,Precision Manufacturing Inc.,1079545130,Citibank,021000089,Gordon Food Service,5130500004,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),1913.96,USD,Completed
TRN29B4E364C8,2025-12-28,General Motors,7038955717,BMO Harris Bank (US),071000288,Apple Inc.,2556372961,U.S. Bank,091000022,RTP (Real-Time Payment),15388.49,USD,Completed
TRN4209CD1877,2025-12-08,Cardinal Health,3783902482,BMO Harris Bank (US),071000288,Creative Marketing Group,5421133966,Citibank,021000089,ACH Debit,173577.71,USD,Completed
TRNA7463EB304,2025-11-12,Chevron,8919623133,"TD Bank, N.A. (US)",031101266,Ford Motor Company,1976662454,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),9317.75,USD,Completed
TRND209FBA376,2025-06-22,Main Street Cafe Supplies,7543305596,BMO Harris Bank (US),071000288,Walmart Inc.,9993469277,Citibank,021000089,RTP (Real-Time Payment),14950.97,USD,Completed
TRN7D963AADF1,2025-11-26,Apple Inc.,7127324361,Wells Fargo,121000248,Ford Motor Company,4610864337,BMO Harris Bank (US),071000288,Domestic Wire,4351606.93,USD,Completed
TRNA56BDA596F,2025-01-31,Digital Realty Trust,8839948894,PNC Bank,043000096,Costco Wholesale,7592874322,BMO Harris Bank (US),071000288,ACH Credit,76677.69,USD,Completed
TRNAD16297840,2025-07-13,Main Street Cafe Supplies,4438659412,Citibank,021000089,Johnson & Johnson,6684290701,BMO Harris Bank (US),071000288,Domestic Wire,98493.66,USD,Completed
TRN35A72B9C79,2025-04-25,Boeing,6052945522,Bank of America,026009593,The Home Depot,7488531036,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),14115.54,USD,Completed
TRN700D0A7765,2025-11-02,Intel Corp.,4446959909,Citibank,021000089,Cardinal Health,2620204134,BMO Harris Bank (US),071000288,ACH Credit,141378.86,USD,Failed
TRN8E9B163D48,2025-05-11,Delta Air Lines,8485826595,BMO Harris Bank (US),071000288,Creative Marketing Group,3215309011,"TD Bank, N.A. (US)",031101266,ACH Credit,59206.83,USD,Failed
TRN33A96441C1,2025-09-17,Walgreens Boots Alliance,7882903415,Citibank,021000089,Verizon Communications,8090941561,BMO Harris Bank (US),071000288,ACH Credit,108755.81,USD,Completed
TRN4681C4F34E,2025-01-07,Intel Corp.,2572508895,BMO Harris Bank (US),071000288,Oracle Corp.,5623469926,U.S. Bank,091000022,RTP (Real-Time Payment),12647.65,USD,Completed
TRN88D12CA7F5,2025-08-25,Digital Realty Trust,8426617513,JPMorgan Chase,021000021,Office Depot,3366776531,BMO Harris Bank (US),071000288,ACH Debit,161763.72,USD,Pending
TRN32DB73CDAD,2025-06-21,General Motors,8215970750,BMO Harris Bank (US),071000288,Marathon Petroleum,7033854793,"TD Bank, N.A. (US)",031101266,ACH Credit,4366.81,USD,Completed
TRN598ABEDCB5,2025-11-03,Apple Inc.,5956861769,U.S. Bank,091000022,Chevron,8471199955,BMO Harris Bank (US),071000288,Domestic Wire,2958372.41,USD,Failed
TRNAB59C77988,2025-11-29,The Home Depot,5378104812,PNC Bank,043000096,The Walt Disney Company,6573134513,BMO Harris Bank (US),071000288,ACH Credit,8009.93,USD,Pending
TRN3644B431CA,2025-09-13,The Walt Disney Company,3968978023,BMO Harris Bank (US),071000288,Target Corp.,6286515281,U.S. Bank,091000022,ACH Debit,118449.31,USD,Pending
TRNC0C079422C,2025-06-21,Precision Manufacturing Inc.,1768369311,JPMorgan Chase,021000021,American Tower Corp.,5494057070,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),13122.87,USD,Completed
TRN17979A2E44,2025-08-04,Chevron,7089924409,Citibank,021000089,Johnson & Johnson,3006091564,BMO Harris Bank (US),071000288,ACH Debit,247089.30,USD,Completed
TRN14A2537182,2025-10-05,Johnson & Johnson,6391762218,BMO Harris Bank (US),071000288,Ford Motor Company,4986823599,"TD Bank, N.A. (US)",031101266,RTP (Real-Time Payment),20222.69,USD,Pending
TRNBC82A0E4DE,2025-11-22,Office Depot,3714570077,Wells Fargo,121000248,Walgreens Boots Alliance,1621140574,BMO Harris Bank (US),071000288,Domestic Wire,1120404.74,USD,Failed
TRN331E2DB1A2,2025-04-12,Intel Corp.,6640508828,BMO Harris Bank (US),071000288,"Amazon.com, Inc.",1463676500,"TD Bank, N.A. (US)",031101266,ACH Debit,50793.10,USD,Pending
TRNDD7763BB77,2025-01-03,UnitedHealth Group,4260174190,JPMorgan Chase,021000021,Walmart Inc.,7482629131,BMO Harris Bank (US),071000288,Domestic Wire,3285472.46,USD,Completed
TRN61DFD095AA,2025-03-20,Exxon Mobil,8025941373,BMO Harris Bank (US),071000288,McKesson,6567956845,JPMorgan Chase,021000021,ACH Credit,230692.24,USD,Completed
TRNB596D5EF13,2025-05-02,General Motors,8423945990,Wells Fargo,121000248,CVS Health,4606715541,BMO Harris Bank (US),071000288,Domestic Wire,4919904.40,USD,Completed
TRN7BE89BB37E,2025-08-16,Intel Corp.,5333300086,BMO Harris Bank (US),071000288,General Motors,4524744948,Bank of America,026009593,Domestic Wire,101747.65,USD,Completed
TRN839C698699,2025-02-02,Sysco Corporation,6914626803,BMO Harris Bank (US),071000288,Starbucks Corp.,7965650189,Bank of America,026009593,RTP (Real-Time Payment),14702.33,USD,Completed
TRN6CB5493999,2025-12-25,The Walt Disney Company,3047307595,BMO Harris Bank (US),071000288,Walmart Inc.,5525083004,Citibank,021000089,ACH Credit,114592.56,USD,Completed
TRN6B115D5775,2025-02-20,PepsiCo,8695990414,BMO Harris Bank (US),071000288,Sysco Corporation,5755977107,Wells Fargo,121000248,ACH Credit,241827.33,USD,Pending
TRN001FD26971,2025-10-20,Verizon Communications,2286406070,BMO Harris Bank (US),071000288,Cardinal Health,1017646483,PNC Bank,043000096,ACH Debit,24728.51,USD,Failed
TRN83627776D3,2025-07-09,Johnson & Johnson,4987442266,BMO Harris Bank (US),071000288,CVS Health,6086380563,U.S. Bank,091000022,RTP (Real-Time Payment),5238.20,USD,Pending
TRN45102C3B72,2025-05-27,Microsoft Corp.,9195788535,U.S. Bank,091000022,Starbucks Corp.,2478667989,BMO Harris Bank (US),071000288,ACH Debit,53143.85,USD,Completed
TRN8105204792,2025-05-05,Global Logistics Partners,5578387037,BMO Harris Bank (US),071000288,McKesson,9398661006,JPMorgan Chase,021000021,RTP (Real-Time Payment),15334.26,USD,Completed
TRN303F598DCE,2025-02-21,American Tower Corp.,5260027527,Bank of America,026009593,Procter & Gamble,3974129024,BMO Harris Bank (US),071000288,ACH Credit,72542.94,USD,Completed
TRN37DFADDA2D,2025-08-11,Exxon Mobil,3308431929,Citibank,021000089,Ford Motor Company,4547762870,BMO Harris Bank (US),071000288,ACH Debit,102125.47,USD,Completed
TRN4179C8A1B7,2025-08-14,The Walt Disney Company,6530363232,U.S. Bank,091000022,Main Street Cafe Supplies,8086394191,BMO Harris Bank (US),071000288,ACH Credit,54501.99,USD,Completed
TRNA395EA1BE9,2025-10-30,Main Street Cafe Supplies,7273829832,BMO Harris Bank (US),071000288,Sysco Corporation,7562037682,U.S. Bank,091000022,ACH Credit,110764.38,USD,Completed
TRN29141535CA,2025-03-11,AmerisourceBergen,6065983612,Citibank,021000089,PayDay Services Inc.,7278019743,BMO Harris Bank (US),071000288,ACH Credit,69539.61,USD,Completed
TRNFFE75DC5F9,2025-01-05,CVS Health,7656411775,Bank of America,026009593,Cardinal Health,5355174816,BMO Harris Bank (US),071000288,ACH Credit,50191.99,USD,Failed
TRN7A064FECB1,2025-02-28,Walgreens Boots Alliance,4893282263,BMO Harris Bank (US),071000288,The Walt Disney Company,1460480337,Citibank,021000089,ACH Credit,89125.49,USD,Completed
TRNDBCB84D0CF,2025-11-26,Intel Corp.,5689061038,BMO Harris Bank (US),071000288,UnitedHealth Group,7655108546,Wells Fargo,121000248,ACH Debit,146156.97,USD,Completed
TRNE06451D4B5,2025-04-20,Microsoft Corp.,9391764872,U.S. Bank,091000022,Kroger,4645918804,BMO Harris Bank (US),071000288,ACH Debit,143087.04,USD,Completed
TRN591ECACCB9,2025-04-17,Sysco Corporation,5555192370,PNC Bank,043000096,Precision Manufacturing Inc.,1838153329,BMO Harris Bank (US),071000288,ACH Debit,114579.46,USD,Completed
TRN20160569FC,2025-06-17,Intel Corp.,1741922215,PNC Bank,043000096,Target Corp.,3663527380,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),18234.88,USD,Completed
TRN199C3A0C65,2025-05-10,Walmart Inc.,8349048310,Bank of America,026009593,PepsiCo,2584568220,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),18614.21,USD,Completed
TRNAA0FD106CF,2025-01-02,Global Logistics Partners,5358827319,Bank of America,026009593,Exxon Mobil,1286465803,BMO Harris Bank (US),071000288,ACH Debit,39240.60,USD,Completed
TRN9A74DC0BC6,2025-11-15,Kroger,7821127388,Citibank,021000089,Exxon Mobil,3351169683,BMO Harris Bank (US),071000288,ACH Debit,11299.43,USD,Pending
TRNB54802FDCC,2025-08-18,Costco Wholesale,3485130444,Bank of America,026009593,McKesson,4349280313,BMO Harris Bank (US),071000288,Domestic Wire,3161174.25,USD,Completed
TRN5FBB9B5DAE,2025-06-07,Oracle Corp.,6288664296,JPMorgan Chase,021000021,The Home Depot,3585693115,BMO Harris Bank (US),071000288,ACH Debit,38754.56,USD,Completed
TRNFBE9A1E6B2,2025-05-13,The Home Depot,9017563182,BMO Harris Bank (US),071000288,Global Logistics Partners,6081916753,JPMorgan Chase,021000021,RTP (Real-Time Payment),23145.18,USD,Completed
TRN00A80328E1,2025-02-14,Alphabet Inc.,8766815814,BMO Harris Bank (US),071000288,Verizon Communications,4369540080,PNC Bank,043000096,ACH Debit,231411.19,USD,Pending
TRNA81FFD56F8,2025-05-19,United Parcel Service (UPS),4971505183,Wells Fargo,121000248,Chevron,9515021928,BMO Harris Bank (US),071000288,ACH Debit,88316.88,USD,Completed
TRNA84BE16A15,2025-10-01,PepsiCo,2548097015,PNC Bank,043000096,The Walt Disney Company,2771471385,BMO Harris Bank (US),071000288,Domestic Wire,4402934.33,USD,Completed
TRN0019D748CA,2025-07-24,Office Depot,8263846012,JPMorgan Chase,021000021,Verizon Communications,9191494436,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),11568.37,USD,Failed
TRN4332F32920,2025-01-13,Target Corp.,4995023494,PNC Bank,043000096,Costco Wholesale,6582805562,BMO Harris Bank (US),071000288,ACH Credit,145873.73,USD,Completed
TRN918D1833D0,2025-04-30,Procter & Gamble,4651566664,JPMorgan Chase,021000021,The Walt Disney Company,2937848191,BMO Harris Bank (US),071000288,Domestic Wire,4269049.73,USD,Completed
TRN65B148C81C,2025-02-12,Oracle Corp.,9827911454,BMO Harris Bank (US),071000288,Intel Corp.,1414105018,"TD Bank, N.A. (US)",031101266,RTP (Real-Time Payment),10324.89,USD,Completed
TRN5A49BC08AA,2025-04-10,CVS Health,6801104316,U.S. Bank,091000022,Starbucks Corp.,1484792026,BMO Harris Bank (US),071000288,ACH Credit,112810.47,USD,Completed
TRNC0A6776080,2025-01-19,Creative Marketing Group,3170544247,Wells Fargo,121000248,CVS Health,5065533123,BMO Harris Bank (US),071000288,Domestic Wire,492100.48,USD,Completed
TRNEAB34343FC,2025-08-21,Marathon Petroleum,5402880668,BMO Harris Bank (US),071000288,UnitedHealth Group,1961585831,Bank of America,026009593,ACH Debit,166452.47,USD,Completed
TRNEBDBE5D92A,2025-02-06,CVS Health,6193437795,JPMorgan Chase,021000021,Verizon Communications,2453109457,BMO Harris Bank (US),071000288,ACH Credit,121306.44,USD,Completed
TRN5A25F9801E,2025-10-29,Intel Corp.,7360737984,PNC Bank,043000096,Kroger,5743131725,BMO Harris Bank (US),071000288,Domestic Wire,2730224.23,USD,Completed
TRN6052DBFF76,2025-02-23,Walmart Inc.,7494412616,BMO Harris Bank (US),071000288,Office Depot,5809732142,Wells Fargo,121000248,Domestic Wire,309411.36,USD,Completed
TRN30C9BECEF4,2025-07-01,"Amazon.com, Inc.",3023643710,PNC Bank,043000096,Verizon Communications,8048781419,BMO Harris Bank (US),071000288,ACH Credit,56826.02,USD,Completed
TRN0A30A90ED6,2025-08-04,McKesson,4570060061,Wells Fargo,121000248,Gordon Food Service,7795000333,BMO Harris Bank (US),071000288,ACH Credit,69894.02,USD,Failed
TRN91C1A89007,2025-08-04,AmerisourceBergen,7195752014,BMO Harris Bank (US),071000288,UnitedHealth Group,7239723244,"TD Bank, N.A. (US)",031101266,ACH Credit,245422.03,USD,Completed
TRN0058CC521B,2025-12-15,Target Corp.,9069868079,JPMorgan Chase,021000021,Ford Motor Company,8800333979,BMO Harris Bank (US),071000288,ACH Debit,113493.09,USD,Failed
TRNC218890847,2025-01-06,UnitedHealth Group,5104672293,BMO Harris Bank (US),071000288,Cardinal Health,5915311554,Citibank,021000089,Domestic Wire,1032420.24,USD,Failed
TRN5DDCE59CDB,2025-04-17,Global Logistics Partners,3680450542,"TD Bank, N.A. (US)",031101266,Delta Air Lines,7747143642,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),12195.92,USD,Failed
TRN68733721FC,2025-05-06,Procter & Gamble,7408953657,BMO Harris Bank (US),071000288,Cisco Systems,6967532407,U.S. Bank,091000022,RTP (Real-Time Payment),6055.14,USD,Pending
TRN4BBA3C7EDA,2025-09-03,Sysco Corporation,3001388709,BMO Harris Bank (US),071000288,Johnson & Johnson,3933708863,U.S. Bank,091000022,ACH Credit,199955.06,USD,Completed
TRN6E943580E8,2025-08-20,Walmart Inc.,7087952544,BMO Harris Bank (US),071000288,Main Street Cafe Supplies,1692888513,PNC Bank,043000096,Domestic Wire,2390580.38,USD,Completed
TRN4B6FA1625B,2025-12-09,Main Street Cafe Supplies,8528008560,BMO Harris Bank (US),071000288,Cisco Systems,3121597729,Wells Fargo,121000248,RTP (Real-Time Payment),10116.30,USD,Completed
TRN371E50A8D6,2025-02-13,Gordon Food Service,7959904824,Citibank,021000089,Cisco Systems,9787212166,BMO Harris Bank (US),071000288,Domestic Wire,2797084.83,USD,Completed
TRNDD0346506C,2025-08-06,Target Corp.,6134761001,U.S. Bank,091000022,Office Depot,9004105852,BMO Harris Bank (US),071000288,Domestic Wire,2558175.45,USD,Completed
TRN693C457BD9,2025-01-12,Cardinal Health,9170320142,BMO Harris Bank (US),071000288,Procter & Gamble,9093692289,U.S. Bank,091000022,ACH Credit,39038.87,USD,Completed
TRN0A7B8D418E,2025-02-07,Kroger,8080708319,BMO Harris Bank (US),071000288,Chevron,5087353770,"TD Bank, N.A. (US)",031101266,RTP (Real-Time Payment),9621.73,USD,Completed
TRNB9452DC471,2025-05-12,Marathon Petroleum,7405642436,BMO Harris Bank (US),071000288,UnitedHealth Group,8909246290,"TD Bank, N.A. (US)",031101266,ACH Credit,23939.70,USD,Failed
TRN13CEDE7D48,2025-10-03,Main Street Cafe Supplies,6712321742,PNC Bank,043000096,Procter & Gamble,6893224481,BMO Harris Bank (US),071000288,ACH Credit,238426.16,USD,Completed
TRNC40C9D1623,2025-03-26,Main Street Cafe Supplies,2885511149,PNC Bank,043000096,AT&T,7841655393,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),1747.75,USD,Completed
TRNF77B80F0DD,2025-12-27,Boeing,6727442384,BMO Harris Bank (US),071000288,Starbucks Corp.,8415475080,Wells Fargo,121000248,ACH Credit,103563.45,USD,Completed
TRN2485754A43,2025-06-26,Exxon Mobil,8525309496,U.S. Bank,091000022,PayDay Services Inc.,6199110567,BMO Harris Bank (US),071000288,ACH Credit,211469.15,USD,Completed
TRNF4011BE77C,2025-04-29,Starbucks Corp.,5712199716,U.S. Bank,091000022,Apple Inc.,7758480222,BMO Harris Bank (US),071000288,ACH Debit,241249.58,USD,Pending
TRNE820C457AF,2025-10-28,Walmart Inc.,3676103097,BMO Harris Bank (US),071000288,PepsiCo,8280094132,PNC Bank,043000096,Domestic Wire,2836240.20,USD,Completed
TRN1C3AA6359D,2025-11-02,Main Street Cafe Supplies,7649124586,BMO Harris Bank (US),071000288,PayDay Services Inc.,7382186428,Citibank,021000089,RTP (Real-Time Payment),20370.86,USD,Pending
TRNEEAD14D03F,2025-02-08,American Tower Corp.,8249557045,U.S. Bank,091000022,Gordon Food Service,7462498683,BMO Harris Bank (US),071000288,ACH Debit,230236.56,USD,Completed
TRN978B888060,2025-10-27,Delta Air Lines,9013556211,Bank of America,026009593,Office Depot,7591389977,BMO Harris Bank (US),071000288,Domestic Wire,986301.90,USD,Completed
TRN131CB0F5FA,2025-09-03,Cardinal Health,5726110159,Citibank,021000089,"Amazon.com, Inc.",1186388437,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),12371.49,USD,Completed
TRN8C4E73530D,2025-01-08,Innovative Tech Solutions,8290196591,BMO Harris Bank (US),071000288,Digital Realty Trust,6083887706,Citibank,021000089,ACH Debit,232341.99,USD,Completed
TRN1EBBD97821,2025-02-23,CVS Health,2231511051,JPMorgan Chase,021000021,AT&T,3505047275,BMO Harris Bank (US),071000288,ACH Debit,3756.76,USD,Completed
TRN01E0EABCEE,2025-10-11,Walmart Inc.,4428507204,BMO Harris Bank (US),071000288,Oracle Corp.,7181393574,"TD Bank, N.A. (US)",031101266,ACH Debit,45860.92,USD,Completed
TRN85C98F8B26,2025-06-21,Oracle Corp.,1757581897,Wells Fargo,121000248,Alphabet Inc.,6975228684,BMO Harris Bank (US),071000288,Domestic Wire,3181893.87,USD,Completed
