PartyAccountKey,PartyName,AccountNumber,BankName,RoutingNumber,PartyID,BankID,AccountType,AccountStatus,CurrencyCode
729,Costco Wholesale,2625599880,BMO Harris Bank (US),71000288,PTY9054121056,BNK8987547752,Operating,Open,USD
730,PayDay Services Inc.,4220392411,BMO Harris Bank (US),71000288,PTY8831115208,BNK8987547752,DDA,Restricted,USD
731,Starbucks Corp.,1247582415,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Settlement,Open,USD
732,Kroger,5035248905,BMO Harris Bank (US),71000288,PTY2816857400,BNK8987547752,Operating,Restricted,USD
733,United Parcel Service (UPS),5367004926,Wells Fargo,121000248,PTY1197137317,BNK3042761640,Settlement,Open,USD
734,Global Logistics Partners,7185671945,"TD Bank, N.A. (US)",31101266,PTY1309692604,BNK5167971386,Settlement,Open,USD
735,Johnson & Johnson,1860343809,Wells Fargo,121000248,PTY0042961820,BNK3042761640,DDA,Open,USD
736,Office Depot,9140720920,JPMorgan Chase,21000021,PTY6420189976,BNK0502728543,Savings,Open,USD
737,Exxon Mobil,6729269435,JPMorgan Chase,21000021,PTY4098054023,BNK0502728543,Checking,Open,USD
738,Johnson & Johnson,3753987301,Wells Fargo,121000248,PTY0042961820,BNK3042761640,DDA,Open,USD
739,Oracle Corp.,4573494381,BMO Harris Bank (US),71000288,PTY2635862597,BNK8987547752,Settlement,Open,USD
740,Costco Wholesale,2115592981,BMO Harris Bank (US),71000288,PTY9054121056,BNK8987547752,Settlement,Open,USD
741,PepsiCo,7396224667,Wells Fargo,121000248,PTY9667484413,BNK3042761640,Savings,Open,USD
742,Walmart Inc.,4424091687,PNC Bank,43000096,PTY6646531938,BNK5511105923,Checking,Open,USD
743,PepsiCo,2767915086,JPMorgan Chase,21000021,PTY9667484413,BNK0502728543,Savings,Open,USD
744,CVS Health,1790532539,BMO Harris Bank (US),71000288,PTY1282810700,BNK8987547752,DDA,Open,USD
745,Starbucks Corp.,5631119682,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Checking,Restricted,USD
746,Kroger,2472392012,BMO Harris Bank (US),71000288,PTY2816857400,BNK8987547752,DDA,Restricted,USD
747,Boeing,9542519851,Bank of America,26009593,PTY4316007792,BNK2654045252,Operating,Open,USD
748,Gordon Food Service,9566335702,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Checking,Open,USD
749,IBM,7548521641,BMO Harris Bank (US),71000288,PTY9991254081,BNK8987547752,Checking,Open,USD
750,Apple Inc.,8106196149,Bank of America,26009593,PTY8195116288,BNK2654045252,Settlement,Restricted,USD
751,Gordon Food Service,5295804305,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Checking,Open,USD
752,Verizon Communications,8544074026,JPMorgan Chase,21000021,PTY7037572584,BNK0502728543,DDA,Open,USD
753,Oracle Corp.,8737061975,BMO Harris Bank (US),71000288,PTY2635862597,BNK8987547752,Checking,Restricted,USD
754,Ford Motor Company,7389792301,BMO Harris Bank (US),71000288,PTY7056058482,BNK8987547752,Checking,Open,USD
755,Johnson & Johnson,8424413964,Bank of America,26009593,PTY0042961820,BNK2654045252,Checking,Open,USD
756,Main Street Cafe Supplies,1435970357,JPMorgan Chase,21000021,PTY4103622305,BNK0502728543,Settlement,Open,USD
757,Apple Inc.,8306632968,BMO Harris Bank (US),71000288,PTY8195116288,BNK8987547752,Settlement,Open,USD
758,Target Corp.,6651905362,"TD Bank, N.A. (US)",31101266,PTY7876339522,BNK5167971386,Settlement,Open,USD
759,McKesson,2125307332,BMO Harris Bank (US),71000288,PTY9015919892,BNK8987547752,Savings,Restricted,USD
760,Johnson & Johnson,8155188452,BMO Harris Bank (US),71000288,PTY0042961820,BNK8987547752,Savings,Restricted,USD
761,Alphabet Inc.,3805405946,BMO Harris Bank (US),71000288,PTY3800715745,BNK8987547752,Settlement,Open,USD
762,Intel Corp.,4075983357,BMO Harris Bank (US),71000288,PTY1011683210,BNK8987547752,Settlement,Open,USD
763,PepsiCo,1275131385,PNC Bank,43000096,PTY9667484413,BNK5511105923,Operating,Restricted,USD
764,AmerisourceBergen,2167513549,BMO Harris Bank (US),71000288,PTY6368312283,BNK8987547752,DDA,Open,USD
765,The Home Depot,3511420630,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,DDA,Open,USD
766,Main Street Cafe Supplies,7339843976,JPMorgan Chase,21000021,PTY4103622305,BNK0502728543,Checking,Open,USD
767,The Home Depot,4586400245,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,Settlement,Open,USD
768,Starbucks Corp.,1782779834,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Checking,Open,USD
769,Kroger,6863273216,BMO Harris Bank (US),71000288,PTY2816857400,BNK8987547752,Settlement,Restricted,USD
770,Oracle Corp.,8684004720,"TD Bank, N.A. (US)",31101266,PTY2635862597,BNK5167971386,Savings,Open,USD
771,Global Logistics Partners,1371922734,BMO Harris Bank (US),71000288,PTY1309692604,BNK8987547752,Settlement,Open,USD
772,McKesson,5562892796,BMO Harris Bank (US),71000288,PTY9015919892,BNK8987547752,Settlement,Restricted,USD
773,The Home Depot,3430538700,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,DDA,Open,USD
774,Apple Inc.,6420351001,PNC Bank,43000096,PTY8195116288,BNK5511105923,Operating,Open,USD
775,Office Depot,9949098314,BMO Harris Bank (US),71000288,PTY6420189976,BNK8987547752,Savings,Open,USD
776,Microsoft Corp.,8256776050,"TD Bank, N.A. (US)",31101266,PTY3912292247,BNK5167971386,Settlement,Open,USD
777,Digital Realty Trust,6088930837,JPMorgan Chase,21000021,PTY9286704350,BNK0502728543,Operating,Open,USD
778,United Parcel Service (UPS),2648701824,"TD Bank, N.A. (US)",31101266,PTY1197137317,BNK5167971386,DDA,Open,USD
779,American Tower Corp.,8215597243,JPMorgan Chase,21000021,PTY7127548754,BNK0502728543,Checking,Open,USD
780,Ford Motor Company,3695497849,Citibank,21000089,PTY7056058482,BNK7811237235,DDA,Open,USD
781,Kroger,1754693829,"TD Bank, N.A. (US)",31101266,PTY2816857400,BNK5167971386,Settlement,Open,USD
782,Apple Inc.,6402167982,BMO Harris Bank (US),71000288,PTY8195116288,BNK8987547752,Checking,Open,USD
783,Global Logistics Partners,7032714576,BMO Harris Bank (US),71000288,PTY1309692604,BNK8987547752,Operating,Open,USD
784,Precision Manufacturing Inc.,1079545130,Citibank,21000089,PTY0015665627,BNK7811237235,Checking,Restricted,USD
785,General Motors,7038955717,BMO Harris Bank (US),71000288,PTY8816866210,BNK8987547752,DDA,Open,USD
786,Cardinal Health,3783902482,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,Settlement,Open,USD
787,Chevron,8919623133,"TD Bank, N.A. (US)",31101266,PTY3748933244,BNK5167971386,DDA,Restricted,USD
788,Main Street Cafe Supplies,7543305596,BMO Harris Bank (US),71000288,PTY4103622305,BNK8987547752,Savings,Open,USD
789,Apple Inc.,7127324361,Wells Fargo,121000248,PTY8195116288,BNK3042761640,Operating,Open,USD
790,Digital Realty Trust,8839948894,PNC Bank,43000096,PTY9286704350,BNK5511105923,DDA,Open,USD
791,Main Street Cafe Supplies,4438659412,Citibank,21000089,PTY4103622305,BNK7811237235,DDA,Restricted,USD
792,Boeing,6052945522,Bank of America,26009593,PTY4316007792,BNK2654045252,Settlement,Restricted,USD
793,Intel Corp.,4446959909,Citibank,21000089,PTY1011683210,BNK7811237235,DDA,Open,USD
794,Delta Air Lines,8485826595,BMO Harris Bank (US),71000288,PTY6986278352,BNK8987547752,Savings,Restricted,USD
795,Walgreens Boots Alliance,7882903415,Citibank,21000089,PTY8610634653,BNK7811237235,Settlement,Open,USD
796,Intel Corp.,2572508895,BMO Harris Bank (US),71000288,PTY1011683210,BNK8987547752,Settlement,Open,USD
797,Digital Realty Trust,8426617513,JPMorgan Chase,21000021,PTY9286704350,BNK0502728543,Checking,Open,USD
798,General Motors,8215970750,BMO Harris Bank (US),71000288,PTY8816866210,BNK8987547752,Operating,Open,USD
799,Apple Inc.,5956861769,U.S. Bank,91000022,PTY8195116288,BNK1729803148,Settlement,Open,USD
800,The Home Depot,5378104812,PNC Bank,43000096,PTY6142414132,BNK5511105923,Savings,Open,USD
801,The Walt Disney Company,3968978023,BMO Harris Bank (US),71000288,PTY6809545140,BNK8987547752,Settlement,Open,USD
802,Precision Manufacturing Inc.,1768369311,JPMorgan Chase,21000021,PTY0015665627,BNK0502728543,Savings,Restricted,USD
803,Chevron,7089924409,Citibank,21000089,PTY3748933244,BNK7811237235,Savings,Open,USD
804,Johnson & Johnson,6391762218,BMO Harris Bank (US),71000288,PTY0042961820,BNK8987547752,Checking,Open,USD
805,Office Depot,3714570077,Wells Fargo,121000248,PTY6420189976,BNK3042761640,DDA,Open,USD
806,Intel Corp.,6640508828,BMO Harris Bank (US),71000288,PTY1011683210,BNK8987547752,Operating,Restricted,USD
807,UnitedHealth Group,4260174190,JPMorgan Chase,21000021,PTY2077606336,BNK0502728543,Checking,Open,USD
808,Exxon Mobil,8025941373,BMO Harris Bank (US),71000288,PTY4098054023,BNK8987547752,Settlement,Open,USD
809,General Motors,8423945990,Wells Fargo,121000248,PTY8816866210,BNK3042761640,Savings,Restricted,USD
810,Intel Corp.,5333300086,BMO Harris Bank (US),71000288,PTY1011683210,BNK8987547752,Settlement,Restricted,USD
811,Sysco Corporation,6914626803,BMO Harris Bank (US),71000288,PTY5683558312,BNK8987547752,Operating,Open,USD
812,The Walt Disney Company,3047307595,BMO Harris Bank (US),71000288,PTY6809545140,BNK8987547752,Savings,Open,USD
813,PepsiCo,8695990414,BMO Harris Bank (US),71000288,PTY9667484413,BNK8987547752,Operating,Restricted,USD
814,Verizon Communications,2286406070,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,Settlement,Restricted,USD
815,Johnson & Johnson,4987442266,BMO Harris Bank (US),71000288,PTY0042961820,BNK8987547752,Checking,Restricted,USD
816,Microsoft Corp.,9195788535,U.S. Bank,91000022,PTY3912292247,BNK1729803148,Settlement,Open,USD
817,Global Logistics Partners,5578387037,BMO Harris Bank (US),71000288,PTY1309692604,BNK8987547752,Checking,Open,USD
818,American Tower Corp.,5260027527,Bank of America,26009593,PTY7127548754,BNK2654045252,Checking,Open,USD
819,Exxon Mobil,3308431929,Citibank,21000089,PTY4098054023,BNK7811237235,DDA,Open,USD
820,The Walt Disney Company,6530363232,U.S. Bank,91000022,PTY6809545140,BNK1729803148,Settlement,Open,USD
821,Main Street Cafe Supplies,7273829832,BMO Harris Bank (US),71000288,PTY4103622305,BNK8987547752,Settlement,Open,USD
822,AmerisourceBergen,6065983612,Citibank,21000089,PTY6368312283,BNK7811237235,Operating,Open,USD
823,CVS Health,7656411775,Bank of America,26009593,PTY1282810700,BNK2654045252,DDA,Open,USD
824,Walgreens Boots Alliance,4893282263,BMO Harris Bank (US),71000288,PTY8610634653,BNK8987547752,Settlement,Open,USD
825,Intel Corp.,5689061038,BMO Harris Bank (US),71000288,PTY1011683210,BNK8987547752,DDA,Restricted,USD
826,Microsoft Corp.,9391764872,U.S. Bank,91000022,PTY3912292247,BNK1729803148,Operating,Open,USD
827,Sysco Corporation,5555192370,PNC Bank,43000096,PTY5683558312,BNK5511105923,Operating,Restricted,USD
828,Intel Corp.,1741922215,PNC Bank,43000096,PTY1011683210,BNK5511105923,Savings,Open,USD
829,Walmart Inc.,8349048310,Bank of America,26009593,PTY6646531938,BNK2654045252,Checking,Open,USD
830,Global Logistics Partners,5358827319,Bank of America,26009593,PTY1309692604,BNK2654045252,DDA,Restricted,USD
831,Kroger,7821127388,Citibank,21000089,PTY2816857400,BNK7811237235,Settlement,Open,USD
832,Costco Wholesale,3485130444,Bank of America,26009593,PTY9054121056,BNK2654045252,Settlement,Open,USD
833,Oracle Corp.,6288664296,JPMorgan Chase,21000021,PTY2635862597,BNK0502728543,Operating,Open,USD
834,The Home Depot,9017563182,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,DDA,Open,USD
835,Alphabet Inc.,8766815814,BMO Harris Bank (US),71000288,PTY3800715745,BNK8987547752,Savings,Open,USD
836,United Parcel Service (UPS),4971505183,Wells Fargo,121000248,PTY1197137317,BNK3042761640,DDA,Open,USD
837,PepsiCo,2548097015,PNC Bank,43000096,PTY9667484413,BNK5511105923,Settlement,Open,USD
838,Office Depot,8263846012,JPMorgan Chase,21000021,PTY6420189976,BNK0502728543,Settlement,Open,USD
839,Target Corp.,4995023494,PNC Bank,43000096,PTY7876339522,BNK5511105923,Operating,Open,USD
840,Procter & Gamble,4651566664,JPMorgan Chase,21000021,PTY9114316110,BNK0502728543,Checking,Open,USD
841,Oracle Corp.,9827911454,BMO Harris Bank (US),71000288,PTY2635862597,BNK8987547752,DDA,Open,USD
842,CVS Health,6801104316,U.S. Bank,91000022,PTY1282810700,BNK1729803148,Checking,Restricted,USD
843,Creative Marketing Group,3170544247,Wells Fargo,121000248,PTY0828869254,BNK3042761640,DDA,Open,USD
844,Marathon Petroleum,5402880668,BMO Harris Bank (US),71000288,PTY1715304471,BNK8987547752,DDA,Open,USD
845,CVS Health,6193437795,JPMorgan Chase,21000021,PTY1282810700,BNK0502728543,DDA,Open,USD
846,Intel Corp.,7360737984,PNC Bank,43000096,PTY1011683210,BNK5511105923,Settlement,Open,USD
847,Walmart Inc.,7494412616,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,Checking,Open,USD
848,"Amazon.com, Inc.",3023643710,PNC Bank,43000096,PTY2779315664,BNK5511105923,Checking,Open,USD
849,McKesson,4570060061,Wells Fargo,121000248,PTY9015919892,BNK3042761640,Savings,Open,USD
850,AmerisourceBergen,7195752014,BMO Harris Bank (US),71000288,PTY6368312283,BNK8987547752,DDA,Open,USD
851,Target Corp.,9069868079,JPMorgan Chase,21000021,PTY7876339522,BNK0502728543,Checking,Open,USD
852,UnitedHealth Group,5104672293,BMO Harris Bank (US),71000288,PTY2077606336,BNK8987547752,Settlement,Open,USD
853,Global Logistics Partners,3680450542,"TD Bank, N.A. (US)",31101266,PTY1309692604,BNK5167971386,Savings,Open,USD
854,Procter & Gamble,7408953657,BMO Harris Bank (US),71000288,PTY9114316110,BNK8987547752,Operating,Open,USD
855,Sysco Corporation,3001388709,BMO Harris Bank (US),71000288,PTY5683558312,BNK8987547752,Operating,Open,USD
856,Walmart Inc.,7087952544,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,Settlement,Open,USD
857,Main Street Cafe Supplies,8528008560,BMO Harris Bank (US),71000288,PTY4103622305,BNK8987547752,Settlement,Open,USD
858,Gordon Food Service,7959904824,Citibank,21000089,PTY6164974103,BNK7811237235,Savings,Open,USD
859,Target Corp.,6134761001,U.S. Bank,91000022,PTY7876339522,BNK1729803148,Checking,Open,USD
860,Cardinal Health,9170320142,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,Operating,Restricted,USD
861,Kroger,8080708319,BMO Harris Bank (US),71000288,PTY2816857400,BNK8987547752,Savings,Open,USD
862,Marathon Petroleum,7405642436,BMO Harris Bank (US),71000288,PTY1715304471,BNK8987547752,Checking,Open,USD
863,Main Street Cafe Supplies,6712321742,PNC Bank,43000096,PTY4103622305,BNK5511105923,Operating,Restricted,USD
864,Main Street Cafe Supplies,2885511149,PNC Bank,43000096,PTY4103622305,BNK5511105923,DDA,Restricted,USD
865,Boeing,6727442384,BMO Harris Bank (US),71000288,PTY4316007792,BNK8987547752,Settlement,Open,USD
866,Exxon Mobil,8525309496,U.S. Bank,91000022,PTY4098054023,BNK1729803148,Settlement,Open,USD
867,Starbucks Corp.,5712199716,U.S. Bank,91000022,PTY4366635798,BNK1729803148,Savings,Open,USD
868,Walmart Inc.,3676103097,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,DDA,Open,USD
869,Main Street Cafe Supplies,7649124586,BMO Harris Bank (US),71000288,PTY4103622305,BNK8987547752,Savings,Open,USD
870,American Tower Corp.,8249557045,U.S. Bank,91000022,PTY7127548754,BNK1729803148,Settlement,Restricted,USD
871,Delta Air Lines,9013556211,Bank of America,26009593,PTY6986278352,BNK2654045252,Savings,Restricted,USD
872,Cardinal Health,5726110159,Citibank,21000089,PTY0732888932,BNK7811237235,Operating,Open,USD
873,Innovative Tech Solutions,8290196591,BMO Harris Bank (US),71000288,PTY8946337887,BNK8987547752,Checking,Restricted,USD
874,CVS Health,2231511051,JPMorgan Chase,21000021,PTY1282810700,BNK0502728543,Savings,Open,USD
875,Walmart Inc.,4428507204,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,Checking,Open,USD
876,Oracle Corp.,1757581897,Wells Fargo,121000248,PTY2635862597,BNK3042761640,Operating,Open,USD
877,Precision Manufacturing Inc.,7976326400,Wells Fargo,121000248,PTY0015665627,BNK3042761640,Operating,Open,USD
878,Digital Realty Trust,7044530283,PNC Bank,43000096,PTY9286704350,BNK5511105923,Operating,Open,USD
879,Starbucks Corp.,6452244853,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Settlement,Restricted,USD
880,Starbucks Corp.,3472424356,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,DDA,Open,USD
881,United Parcel Service (UPS),5631749079,BMO Harris Bank (US),71000288,PTY1197137317,BNK8987547752,Checking,Open,USD
882,Creative Marketing Group,7101125809,PNC Bank,43000096,PTY0828869254,BNK5511105923,Operating,Restricted,USD
883,General Motors,5307855575,BMO Harris Bank (US),71000288,PTY8816866210,BNK8987547752,Settlement,Open,USD
884,Costco Wholesale,7897250602,BMO Harris Bank (US),71000288,PTY9054121056,BNK8987547752,Checking,Restricted,USD
885,Main Street Cafe Supplies,1169972185,BMO Harris Bank (US),71000288,PTY4103622305,BNK8987547752,Checking,Open,USD
886,Walmart Inc.,1015288935,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,Settlement,Restricted,USD
887,United Parcel Service (UPS),6927886354,Citibank,21000089,PTY1197137317,BNK7811237235,DDA,Open,USD
888,Global Logistics Partners,4269541676,PNC Bank,43000096,PTY1309692604,BNK5511105923,Settlement,Open,USD
889,Oracle Corp.,1739610270,BMO Harris Bank (US),71000288,PTY2635862597,BNK8987547752,Settlement,Restricted,USD
890,Chevron,9335419877,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Settlement,Open,USD
891,Intel Corp.,7281579001,Citibank,21000089,PTY1011683210,BNK7811237235,Settlement,Open,USD
892,The Walt Disney Company,9119819386,BMO Harris Bank (US),71000288,PTY6809545140,BNK8987547752,Savings,Open,USD
893,Creative Marketing Group,4831818851,"TD Bank, N.A. (US)",31101266,PTY0828869254,BNK5167971386,DDA,Open,USD
894,Johnson & Johnson,7857368040,BMO Harris Bank (US),71000288,PTY0042961820,BNK8987547752,Savings,Restricted,USD
895,Johnson & Johnson,5396435586,BMO Harris Bank (US),71000288,PTY0042961820,BNK8987547752,Settlement,Restricted,USD
896,Alphabet Inc.,4794076904,Bank of America,26009593,PTY3800715745,BNK2654045252,DDA,Open,USD
897,The Home Depot,1424491236,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,Settlement,Restricted,USD
898,The Walt Disney Company,9915750887,U.S. Bank,91000022,PTY6809545140,BNK1729803148,Operating,Restricted,USD
899,Oracle Corp.,5650688562,"TD Bank, N.A. (US)",31101266,PTY2635862597,BNK5167971386,Savings,Open,USD
900,Procter & Gamble,2112131899,U.S. Bank,91000022,PTY9114316110,BNK1729803148,Settlement,Open,USD
901,Alphabet Inc.,9738559849,BMO Harris Bank (US),71000288,PTY3800715745,BNK8987547752,Settlement,Restricted,USD
902,IBM,8377951362,BMO Harris Bank (US),71000288,PTY9991254081,BNK8987547752,Operating,Open,USD
903,Precision Manufacturing Inc.,8526349578,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Settlement,Restricted,USD
904,Marathon Petroleum,2987557760,BMO Harris Bank (US),71000288,PTY1715304471,BNK8987547752,Checking,Open,USD
905,Creative Marketing Group,5705717138,Bank of America,26009593,PTY0828869254,BNK2654045252,DDA,Restricted,USD
906,Ford Motor Company,4337348072,BMO Harris Bank (US),71000288,PTY7056058482,BNK8987547752,Checking,Open,USD
907,Delta Air Lines,8549131808,PNC Bank,43000096,PTY6986278352,BNK5511105923,DDA,Open,USD
908,Intel Corp.,5419682047,Wells Fargo,121000248,PTY1011683210,BNK3042761640,DDA,Open,USD
909,Costco Wholesale,5498350900,U.S. Bank,91000022,PTY9054121056,BNK1729803148,Savings,Restricted,USD
910,Starbucks Corp.,7054426726,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Checking,Open,USD
911,Microsoft Corp.,5979220112,JPMorgan Chase,21000021,PTY3912292247,BNK0502728543,Savings,Open,USD
912,UnitedHealth Group,5960336008,BMO Harris Bank (US),71000288,PTY2077606336,BNK8987547752,Operating,Restricted,USD
913,Boeing,8556114970,U.S. Bank,91000022,PTY4316007792,BNK1729803148,Operating,Open,USD
914,American Tower Corp.,7775099352,Wells Fargo,121000248,PTY7127548754,BNK3042761640,DDA,Open,USD
